Filename,Count < 0.50,Total Records,Processing Time (s)
sentence_730.csv,0,3825,0.06560802459716797
sentence_1485.csv,1108,7701,0.15209698677062988
sentence_1680.csv,114,4029,0.07491397857666016
sentence_1798.csv,0,3060,0.11804890632629395
sentence_1346.csv,126,1224,0.03139305114746094
sentence_190.csv,22,3060,0.07858705520629883
sentence_102.csv,14,4437,0.09081363677978516
sentence_1223.csv,2652,5559,0.16260910034179688
sentence_1218.csv,246,6783,0.13292431831359863
sentence_257.csv,272,2346,0.04708242416381836
sentence_1456.csv,0,2550,0.049115657806396484
sentence_514.csv,230,4386,0.11961627006530762
sentence_1293.csv,190,3366,0.06108856201171875
sentence_1435.csv,78,1275,0.030834197998046875
sentence_681.csv,362,5814,0.09183239936828613
sentence_378.csv,0,6630,0.13086223602294922
sentence_1478.csv,0,5814,0.1627058982849121
sentence_26.csv,204,3774,0.0491640567779541
sentence_1221.csv,4,3621,0.07246232032775879
sentence_369.csv,96,2652,0.05991053581237793
sentence_1573.csv,0,6834,0.16119956970214844
sentence_1516.csv,176,3825,0.13965201377868652
sentence_823.csv,562,4539,0.09617733955383301
sentence_752.csv,0,3672,0.05764174461364746
sentence_59.csv,222,1938,0.07140398025512695
sentence_1526.csv,112,4335,0.1001734733581543
sentence_565.csv,0,4998,0.10464906692504883
sentence_1233.csv,362,4896,0.11452412605285645
sentence_387.csv,0,6681,0.173842191696167
sentence_363.csv,216,5355,0.11820507049560547
sentence_1095.csv,8,3519,0.08049869537353516
sentence_328.csv,6,3723,0.04254937171936035
sentence_255.csv,216,1326,0.01598668098449707
sentence_1217.csv,158,4743,0.09994816780090332
sentence_510.csv,220,3315,0.052591800689697266
sentence_1460.csv,4498,6579,0.16750764846801758
sentence_1296.csv,268,6528,0.10020112991333008
sentence_1462.csv,0,6324,0.2938575744628906
sentence_673.csv,276,918,0.035543203353881836
sentence_278.csv,250,4845,0.08751940727233887
sentence_938.csv,2,4743,0.0654454231262207
sentence_332.csv,268,1938,0.0572209358215332
sentence_1413.csv,1770,4845,0.10187411308288574
sentence_955.csv,348,1530,0.01692962646484375
sentence_973.csv,6,5049,0.07860994338989258
sentence_1711.csv,2,6630,0.12802672386169434
sentence_21.csv,6,1989,0.03046131134033203
sentence_1447.csv,2728,5661,0.10028767585754395
sentence_1120.csv,380,7293,0.22777152061462402
sentence_1026.csv,0,5763,0.07753300666809082
sentence_207.csv,186,2142,0.05296778678894043
sentence_1234.csv,438,3672,0.06398677825927734
sentence_211.csv,0,4488,0.13425111770629883
sentence_1290.csv,1876,8772,0.29246997833251953
sentence_416.csv,6,4182,0.09025144577026367
sentence_1055.csv,12,2040,0.04473137855529785
sentence_781.csv,52,1530,0.05976057052612305
sentence_433.csv,0,5304,0.15576863288879395
sentence_1209.csv,0,3162,0.09576773643493652
sentence_1430.csv,524,3723,0.06665897369384766
sentence_888.csv,532,2703,0.04022026062011719
sentence_564.csv,938,5355,0.06674313545227051
sentence_595.csv,412,2754,0.04063272476196289
sentence_106.csv,8,2550,0.01726245880126953
sentence_407.csv,54,1836,0.12540340423583984
sentence_93.csv,56,5100,0.06952786445617676
sentence_246.csv,264,1377,0.08490300178527832
sentence_795.csv,0,2448,0.03594565391540527
sentence_1272.csv,160,3315,0.07123661041259766
sentence_1617.csv,156,4947,0.08018851280212402
sentence_3.csv,334,2448,0.14035558700561523
sentence_622.csv,366,2397,0.030437707901000977
sentence_1476.csv,0,4080,0.10444402694702148
sentence_1332.csv,60,2907,0.03187131881713867
sentence_1482.csv,276,2754,0.05578732490539551
sentence_316.csv,0,4896,0.08941841125488281
sentence_932.csv,4,7191,0.24559402465820312
sentence_414.csv,32,1326,0.021335363388061523
sentence_580.csv,0,4029,0.07734155654907227
sentence_460.csv,90,6069,0.21115803718566895
sentence_1774.csv,2,4998,0.11874794960021973
sentence_896.csv,60,3060,0.04834246635437012
sentence_306.csv,8,2040,0.04588913917541504
sentence_1353.csv,2,3825,0.07110095024108887
sentence_437.csv,424,1683,0.03069782257080078
sentence_703.csv,182,1632,0.034774065017700195
sentence_1557.csv,424,2754,0.06828761100769043
sentence_1382.csv,462,5559,0.07523059844970703
sentence_348.csv,266,3723,0.06465888023376465
sentence_585.csv,0,8415,0.28100061416625977
sentence_1421.csv,0,1326,0.17406010627746582
sentence_499.csv,8,5661,0.23135066032409668
sentence_1494.csv,20,5916,0.14647984504699707
sentence_733.csv,2,3825,0.08085107803344727
sentence_13.csv,128,3264,0.15425610542297363
sentence_941.csv,0,2448,0.048660993576049805
sentence_210.csv,22,2040,0.06497621536254883
sentence_616.csv,496,7497,0.1921708583831787
sentence_547.csv,10,3060,0.07925105094909668
sentence_899.csv,0,4488,0.06531190872192383
sentence_5.csv,0,2958,0.04770779609680176
sentence_994.csv,16,4488,0.14042448997497559
sentence_836.csv,36,6579,0.08193135261535645
sentence_196.csv,240,2499,0.04961133003234863
sentence_75.csv,36,5508,0.08426547050476074
sentence_96.csv,34,3009,0.04433560371398926
sentence_187.csv,178,5661,0.137404203414917
sentence_925.csv,156,1173,0.02268505096435547
sentence_984.csv,68,5253,0.10441994667053223
sentence_900.csv,0,3366,0.04149365425109863
sentence_480.csv,0,3876,0.11448502540588379
sentence_486.csv,116,6018,0.13624072074890137
sentence_690.csv,198,2652,0.0765066146850586
sentence_1580.csv,0,2601,0.048642635345458984
sentence_8.csv,890,4437,0.12221693992614746
sentence_83.csv,64,2601,0.05437970161437988
sentence_505.csv,0,3672,0.06805896759033203
sentence_1729.csv,244,4029,0.07579302787780762
sentence_1319.csv,2,5508,0.19453668594360352
sentence_867.csv,0,7905,0.10674309730529785
sentence_1431.csv,0,5610,0.12866783142089844
sentence_503.csv,138,1428,0.03383636474609375
sentence_1747.csv,0,2295,0.1896357536315918
sentence_909.csv,182,1275,0.01542806625366211
sentence_569.csv,0,4743,0.11183786392211914
sentence_874.csv,32,2193,0.035475969314575195
sentence_239.csv,62,4743,0.0859379768371582
sentence_263.csv,2782,5967,0.22284650802612305
sentence_1554.csv,200,7038,0.0983579158782959
sentence_71.csv,6,4794,0.11749911308288574
sentence_1477.csv,74,3825,0.16282176971435547
sentence_1684.csv,184,2652,0.04347395896911621
sentence_1141.csv,0,2346,0.04078102111816406
sentence_787.csv,84,3468,0.14383888244628906
sentence_1397.csv,0,2907,0.06285572052001953
sentence_1398.csv,624,714,0.016037702560424805
sentence_917.csv,520,1836,0.0363001823425293
sentence_972.csv,38,510,0.017142534255981445
sentence_17.csv,8,2550,0.05962872505187988
sentence_772.csv,8,6375,0.09020781517028809
sentence_54.csv,52,1428,0.01986527442932129
sentence_1429.csv,0,5253,0.07693862915039062
sentence_381.csv,30,1377,0.02046966552734375
sentence_719.csv,258,1122,0.044309377670288086
sentence_1126.csv,2,2805,0.04773116111755371
sentence_1807.csv,394,5814,0.14458036422729492
sentence_329.csv,4,5406,0.12824535369873047
sentence_1674.csv,6,5202,0.14552950859069824
sentence_757.csv,292,4029,0.09071683883666992
sentence_495.csv,44,3009,0.04464602470397949
sentence_1647.csv,4,3876,0.05207705497741699
sentence_1211.csv,28,3213,0.050926923751831055
sentence_1059.csv,224,1020,0.047092437744140625
sentence_642.csv,0,5355,0.05954480171203613
sentence_834.csv,142,7191,0.09697437286376953
sentence_1819.csv,794,4029,0.18595099449157715
sentence_1675.csv,0,5253,0.09291529655456543
sentence_1252.csv,0,1785,0.03720712661743164
sentence_1162.csv,120,3876,0.08141541481018066
sentence_389.csv,1306,5610,0.1334528923034668
sentence_128.csv,2,3468,0.08321809768676758
sentence_1547.csv,8,4131,0.05819535255432129
sentence_715.csv,0,2295,0.041986703872680664
sentence_360.csv,112,1122,0.018191814422607422
sentence_1657.csv,16,4947,0.06897377967834473
sentence_47.csv,4,969,0.08009457588195801
sentence_1615.csv,0,8007,0.21157050132751465
sentence_1497.csv,8,8517,0.26061415672302246
sentence_472.csv,4,1479,0.021209716796875
sentence_605.csv,62,1173,0.012407541275024414
sentence_293.csv,4,5151,0.07273483276367188
sentence_967.csv,248,2550,0.021599292755126953
sentence_1426.csv,38,7140,0.12159848213195801
sentence_1230.csv,72,2040,0.04370546340942383
sentence_41.csv,220,2397,0.04317736625671387
sentence_191.csv,0,2754,0.026376724243164062
sentence_685.csv,0,3978,0.054537296295166016
sentence_1010.csv,0,2193,0.05676531791687012
sentence_1238.csv,2,2907,0.048900604248046875
sentence_347.csv,470,1428,0.013456583023071289
sentence_276.csv,442,2754,0.034601688385009766
sentence_1509.csv,2,6018,0.12200450897216797
sentence_697.csv,164,6681,0.11513304710388184
sentence_1444.csv,2890,7905,0.2130122184753418
sentence_584.csv,0,3009,0.04465436935424805
sentence_67.csv,160,1275,0.015585660934448242
sentence_421.csv,3858,7038,0.1313338279724121
sentence_1687.csv,296,969,0.030231952667236328
sentence_1339.csv,0,2142,0.025209665298461914
sentence_1121.csv,138,3723,0.06939578056335449
sentence_674.csv,6,1938,0.050343990325927734
sentence_1390.csv,4,4080,0.08643984794616699
sentence_162.csv,320,3111,0.029768705368041992
sentence_1710.csv,2,3774,0.05288386344909668
sentence_1468.csv,180,1887,0.062281131744384766
sentence_640.csv,178,2652,0.029567718505859375
sentence_826.csv,0,6885,0.21294164657592773
sentence_401.csv,24,3417,0.04721879959106445
sentence_166.csv,278,5508,0.11243247985839844
sentence_937.csv,230,765,0.024444103240966797
sentence_1771.csv,142,4233,0.058068037033081055
sentence_456.csv,678,3264,0.06733012199401855
sentence_1364.csv,0,1530,0.03857564926147461
sentence_745.csv,18,1020,0.014587163925170898
sentence_410.csv,76,4590,0.07617664337158203
sentence_1366.csv,14,5712,0.11313533782958984
sentence_1441.csv,0,2856,0.02769017219543457
sentence_689.csv,6,1887,0.027138710021972656
sentence_1286.csv,2,5865,0.06823229789733887
sentence_399.csv,0,2295,0.08070898056030273
sentence_1566.csv,88,3570,0.06296896934509277
sentence_1070.csv,106,3162,0.06242728233337402
sentence_1235.csv,16,6018,0.07435250282287598
sentence_1351.csv,288,1581,0.09715938568115234
sentence_1572.csv,12,3366,0.03607773780822754
sentence_1244.csv,1204,5406,0.04998421669006348
sentence_419.csv,0,2091,0.01833200454711914
sentence_543.csv,140,4641,0.07651686668395996
sentence_1046.csv,4,4947,0.10683798789978027
sentence_1004.csv,348,1122,0.010960102081298828
sentence_545.csv,4,5406,0.20081186294555664
sentence_1291.csv,4,4437,0.1488809585571289
sentence_1753.csv,16,1275,0.06516337394714355
sentence_1733.csv,530,2652,0.04821491241455078
sentence_1131.csv,20,2295,0.03620147705078125
sentence_1185.csv,0,6018,0.19449186325073242
sentence_298.csv,0,2805,0.07433676719665527
sentence_1635.csv,6,1122,0.0333402156829834
sentence_957.csv,1150,2397,0.03960466384887695
sentence_1602.csv,300,2703,0.01910996437072754
sentence_825.csv,0,4437,0.07049989700317383
sentence_886.csv,50,6069,0.12815237045288086
sentence_184.csv,32,1377,0.03641366958618164
sentence_598.csv,728,6630,0.08789849281311035
sentence_905.csv,6,5559,0.24210047721862793
sentence_711.csv,354,5202,0.11977982521057129
sentence_534.csv,0,3978,0.059745073318481445
sentence_107.csv,6,4539,0.05967235565185547
sentence_150.csv,0,3213,0.0683751106262207
sentence_127.csv,92,2193,0.035598039627075195
sentence_185.csv,0,4437,0.0868380069732666
sentence_1500.csv,216,1530,0.030791759490966797
sentence_1406.csv,18,2397,0.0881812572479248
sentence_1067.csv,966,4182,0.12185406684875488
sentence_1115.csv,50,1581,0.03490638732910156
sentence_1378.csv,272,1530,0.01846599578857422
sentence_52.csv,124,4947,0.05602097511291504
sentence_868.csv,428,3009,0.03614926338195801
sentence_558.csv,300,9333,0.24239063262939453
sentence_1257.csv,10,5202,0.6172997951507568
